tweet,majority_target,Unnamed: 0
"@StonedPhillyGuy Right? How is this ""eviction moratorium"" a win? There will still be 10 percent of Americans vulnerable. Plus, how long is it going to take for the guidance to come out? People are going to be evicted in the mean time.",True,290
"The Biden White House faces mounting criticism from progressives within the Democratic Party over its failure to find a way to extend the home eviction moratorium that expired on July 31, with more than 8 million Americans behind on rent or mortgage payments. Do you blame Biden?",True,291
"JUST IN: the Supreme Court just blocked President  Bidens eviction moratorium, allowing property owners to begin the process of evicting millions of Americans who are behind on rent.",True,292
"You know what would have been better than an eviction moratorium?

Monthly checks cut directly to Americans to pay for rent and bills.

Just saying, a UBI probably would have stood up better under scrutiny than the moratorium.",True,293
BIDENS illegal eviction moratorium should scare the hell out of all Americans. Here is a president who admits his directive wont stand constitutional muster and does it anyway. Whats next ? Gun control maybe.  Who needs borders right. Vaccine passports. Think about it.,True,294
"@FredDole @JoJoFromJerz An eviction moratorium is across the board.  It doesnt just apply to the poor. Anyone can not pay their rent, and a landlord cannot evict them.  How does the landlord pay THEIR BILLS, if they cant run their property business? Many landlords are middle class Americans like you.",True,295
@MSNBC I would hope all Americans would want congress to impeach any President that does unlawful or unconstitutional things. Like reinstating the eviction moratorium.,True,296
"@RyanShead 1. You knew the Supreme Court would act as it did - having already heard the majoritys view when the question was last presented.

2. The eviction moratorium cannot last indefinitely. It is time for Americans to return to work with safeguards. Good paying jobs are available.",True,297
".@PunchbowlNews AM today:
- Biden has the worst week of his presidency
- Supreme Court strikes down eviction moratorium.
- 13 Americans dead in Kabul, and dozens of Afghans. What Thursdays bombings may mean for Biden.

@apalmerdc @JakeSherman &amp; me. Subscribe!",True,298
"@nycsouthpaw Theyre writing their dissent on the eviction moratorium and honestly probably dont care as much about migrants, who they view as necessary to protect in that paternal liberal way, and lack the fire they can bring to, say, anything affecting Americans.",True,299
"@TravisAllen02 @RepThomasMassie If the eviction moratorium was about helping Americans, it would cover mortgages as well

But the corrupt DC establishment wouldn't dare upset their Wallstreet &amp; Financial industry masters

In reality... the moratorium bankrupts landlords &amp; mortgagees default, Blackrock cleans up",True,300
"The U.S. is about to commit a mass act of violence by forcibly removing people from their homes. The Democrats knew this would happen but didnt act. The Supreme Court was always expected to block the eviction moratorium.

Americans are on their own. Protect your homes.",True,301
"@JoeBiden Haha Just like the eviction moratorium 

You need legislation passed
You need Manchin onboard
You need to abolish filibuster 
You let go ISIS-K &amp; al-Qaeda terrorists
You left behind Americans

2022 election will be painful
-few achievements but lots of Democrats pointing fingers",True,302
"@JoeBiden You know what might help some of those 100 million Americans? The eviction moratorium that you completely abandoned and didn't feel like fighting for them. 

Trump can issue order after order banning Muslims, but you can't use that power to help the people who voted for you...",True,303
The eviction moratorium is an illegal government power-grab that mostly hurts middle income Americans who rely on the additional rental income for their families.,True,304
"@livedeadphan @TerryOL74955786 @UnionLeader Eviction moratorium- illegal or not, it sure did help a lot of Americans out here in NH and the landlords had emergency relief options as well. Hardly a disaster.",True,305
"@Bobtripp11 @OriginalScottD Border situation worse than ever
Vaccine &amp; mask mandates
Eviction moratorium
Revoking Federal permits without cause
AFG botched exit claimed as ""A real success!""
Americans still in AFG, media/Govt doesn't care
DNC Russia collusion lies
Congress uncontrolled spending

Good times!",True,306
"Americans in need of the eviction moratorium extension have one person to thank: @CoriBush 

The White House and Congressional leaders  said no. 

Then Rep. Bush said hold my beer as she protested outside the Capitol for days. Even sleeping there. 

Today the WH extended it. Wow.",True,307
Not the US Supreme Court ending the eviction moratorium while the US government continues to send air strikes to Kabul and Americans fighting for their lives through wild hurricanes and the ongoing pandemic  its giving messy,True,308
"""many lower-income Americans...were able to set aside money thanks to the governments multitrillion-dollar response to the pandemic, which included not only direct cash assistance but also increased food aid, forbearance on mortgages and student loans &amp; an eviction moratorium.""",True,309
A big win for lower income Americans. The new limited eviction moratorium would never have happened without the hard work by Queen @RepCori .,True,310
If it wasnt for Cori Bush they wouldnt have extended eviction moratorium. Its thanks to Cori Bush who helped struggling Americans. This is what happens when you fight. Cori did this NOT Biden. This is what happens when you use your power to get something done. Thank you Cori!,True,311
"@Buick37135 @RichLowry Were Americans left in Afghanistan? Was the eviction moratorium ruled unconstitutional? Does the Constitution permit federal vaccine mandates? Yes, yes, no. Hence there is no lie.",True,312
"@MondaireJones @POTUS You did things Americans didn't want, nothing to be proud about. And the eviction moratorium extinction, was illegal. I would be careful about bragging about that.",True,313
"@aring001 @mmmmmbeeer @bigsby57 @CoriBush a tv costs $300. they probably had a tv before covid lol. this eviction moratorium is for people that slipped through the cracks. unemployment was not that easy to get, especially for the growing class of gig workers. most americans lived paycheck to paycheck before covid",True,314
"W-all $ used in programs to help Americans during pandemic,shouldnt DEMs allocate resources to ensure theyre working?Eg eviction moratorium $-if states dont have resources to get $ to the people,its useless. Make sure $ is being used appropriately&amp;help to distribute it?",True,315
"@WhiteHouse Biden Blunders YTD

Broken promises, Inflation, Delta mismanagement, Drone attack on kids, Abandoned Americans in Afghanistan, Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T in Reconciliation, Eviction Moratorium, Vaccine Mandates)",True,316
"BREAKING: U.S. Supreme Court ends Biden's eviction moratorium.

So, now when Americans are homeless, they can turn to a refugee and see if they can stay in their old place.",True,317
"@lporiginalg I would say ""slow news day"" but I mean: unemployment benefits ended, eviction moratorium ending, SP500 down for 4th straight day, Americans in Afghanistan. Nope. This is what's news.",True,318
The lack of empathy &amp; compassion from americans relating to the hardships &amp; suffering of their fellow americans is utterly repulsive you can say the CDC can't extend the eviction moratorium  because they don't have the power but do you even care about those facing homelessness?,True,319
Eviction moratorium ended for millions of Americans and no one is helping them. You can expect news soon about millions being evicted and foreclosed on. Then well have more fake outrage and promises to help them.,True,320
"@secretkuotoa Of course Canada is rooting for our demise!

Biden wrecked the economy, put the lives of 1000s of Americans in Afghanistan in danger, allowed 1000s of illegal immigrants cross the southern border, broke the law with the eviction moratorium. He is an inept fool.

#25thAmendment",True,321
"2nd Softball of the Day: Afghanistan, Afghanistan, it's a tragedy hurry the Hell up and get them out but, Don't bring them here cause..their brown. And while you're looking that way lets stop the eviction moratorium 11million Americans hit the bricks",True,322
"@JoJoFromJerz I have to agree with him. With all the moneys available to people within this last year there is NO REASON anyone should be behind on their rent. When Americans heard, ""eviction moratorium"" they heard, ""You don't have to pay rent"". Can't convince me otherwise. #PayYourBills!",True,323
"of their Homes 2 live in the Streets during a Pandemic? This would make the USA a Third World Country 4 Real!
Congress must impose a new Eviction Moratorium  Immediately &amp; States must move swiftly 2 protect our fellow Americans Biden Must Expand SCOTUS NOW B4 they lay waste 2",True,324
"Idk what the endgame for the republican party is. End the eviction moratorium, dont provide socioeconomic support, make millions of Americans homeless, ???, profit?",True,325
@CatoInstitute Millions of Americans will not be thrown onto the streets because or the eviction moratorium. You have to be some kind of evil to call that little public benefit,True,326
"@Mott_and_Hester you have no idea whats coming. The afghan war is coming to America. You think taliban would let them fly out if their supporters werent among them ? 
Refugees will be housed, while eviction moratorium expires for Americans. jobs down due to million border immig hired",True,327
"Grandpa president seems to be 100% commited to doing absoloutely nothing. Pass something, anything help Americans struggling with the end of the eviction moratorium, FFS man, do literally anything to help anyone.  @POTUS",True,328
"@civilizedrights Luckily, the stage has been set to force Americans back to whatever work can be found as his half-assed eviction moratorium extension is abruptly ended due to a SCOTUS decision vacating the order.

Also federal unemployment benefit roles will be purged in a few days.",True,329
"""Biden ignores Pelosi's call to extend eviction ban despite Kavanaugh opinion""

Sorry, but Congress is blue &amp; you don't get to dump on Biden's doorstep because you won't pass an eviction moratorium. Enjoy your six-week summer vacation while millions of Americans become homeless.",True,330
"The War in Afghanistan costed American $300 million dollars a day. The war has ended.

Why aren't we extending Unemployment assistance and the Eviction Moratorium for Americans right now?

We have the funds.",True,331
"One year ago we found out that Donald Trump had lost the 2020 election. Since then, Americans have benefited from an eviction moratorium, strong leadership in the face of an aggressive pandemic, &amp; $1,400 to help pay the bills while our world shut down. Democrats get stuff done.",True,332
"@ewarren The eviction moratorium is unconstitutional

A blanket cancellation of all student debt is illegal, an unfair benefit to mostly wealthy Americans and most importantly fiscally irresponsible",True,333
"@KATUNews Title is incorrect, it should read:   SUPREME COURT DECISION THURSDAY LIFTING FEDERAL EVICTION MORATORIUM COULD FORCE MILLIONS OF AMERICANS TO ACTUALLY WORK TO PAY RENT.     There fixed it for you",True,334
"@McHavefun @POTUS He passed the American Rescue Plan, gave you 1400$ in Stimulus, extended the Federal Eviction Moratorium and much more.. Explain your ""Cant help Americans pay bills argument""... love to hear :)",True,335
"@GRomePow @PoliticsInsider No one, absolutely NO ONE, was making $50k on pandemic assistance alone. People were barely scraping by with UI while the economy was in the toilet. Were still not out of the woods plus the eviction moratorium is coming up. 

Show more compassion for your fellow Americans.",True,336
"@ProudSocialist It makes them appear publicly like they are fighting for Americans, when the obvious (they're not) the Supreme Court ruled that only Congress can pass a bill do eviction moratorium which won't get done. They are allowing it to happen, b/c they don't have the votes.",True,337
"When the eviction moratorium is over, Blackrock gonna buy up all the homes and the government is gonna pay Blackrock with your tax money put refugees and immigrants in the houses that Americans got evicted from.",True,338
"@jamdef7 @TimRunsHisMouth Do you live in a cave? 
Withdrawal from Afghanistan leaving Americans behind! 
Providing $88 billion military equipment for terrorists! 
Inflation 
10 million Americans out of work. 
Unconstitutional eviction moratorium",True,339
@POTUS however the eviction moratorium is nothing 20 million Americans don't mean anything to you congresswoman AOC looks like she's the only one who cares,True,340
"@POTUS Biden Blunders YTD

Broken campaign promises, 30-year high Inflation, Delta mismanagement, Dems in disarray, Abandoned Americans &amp; Armed the Taliban, Border crisis, Broke job growth, Abuse of power (61 Exec Orders, $1.9T+ in Reconciliation, Eviction Moratorium, Vaccine Mandates)",True,341
@my_shields @ruanniemann They tell you to jump you gonna say how high. Because you need them.  I bet youre praising them too for the eviction moratorium extension too   Causing many Americans to lose their or properties. Right??? Scumbag shit. The Dems are pushing us into socialism. Yes good with that,True,342
@AlexPadilla4CA CA eviction moratorium does NOT guarantee Housing for over a million CA Tax Payers being terminated off all Covid UI extensions at Delta peak.   Eff. 9/4/21 millions of U.S. Americans will receive  ZERO UI benefits. If rent is current then NOT eligible for CA Covid  Rent  Relief.,True,343
"@JoeBiden I'll believe you when federal minimum wage is increased, student loans are forgiven, or when you do literally anything that is in favor of all Americans rather than just the wealthy without having to be dragged into it kicking and screaming like the eviction moratorium.",True,344
"@itsJeffTiedrich While Americans were struggling, Joe Biden gave them $600 instead of $2000 and then ended the eviction moratorium and allowed the enhanced unemployment benefits to end",True,345
"@B00jen @nowthisnews Biden tried to extend the eviction moratorium and the Supreme Court stopped him. He passed major legislation to put money in the pockets of families and small businesses. He can't make 
Americans wear masks or get vaccinated. It's propaganda on the Right that's the problem!",True,346
"@Outy5000 @davidmweissman Hey sport. How bout;

170 million Americans vaccinated 
6.5% GDP growth last quarter
Unemployment dropped to 5.4% 
DOW &amp; S&amp;P at record highs
Extension of eviction moratorium 

And the best part.no violent coups incited by the president",True,347
"@lpcs43c @FreeDaveSchwab Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",True,348
@voxdotcom Millions of Americans have not paid their rent because of an illegal eviction moratorium. Those people need to pay their rent or get the F out.,False,349
I'll be honest with ya... I once placed a tinfoil hat on someone's head...they were claiming that the government would directly take money from Americans and give it to people residing here illegally... and then the eviction moratorium happened... and now I hang my head in shame,True,350
"@DBistoli @mehdirhasan Theres no tactical reason to withdraw our troops while 10,000+ Americans are set up to be stranded behind enemy lines.

Hes failed on COVID-19, the southern border, and today the eviction moratorium he knew was unconstitutional was overturned.

Joe Biden is incompetent.",True,351
@WalshFreedom You obviously don't know what you're talking about. The eviction moratorium money hasn't reached anyone since enacted with the CARES Act. Numerous news stories expose that govt leaders are keeping money in their coffers. Black Americans are the most affected. What is going on?,True,352
"@POTUS Infrastructure is important, but not more important than a solution for millions of Americans that gave foreclosure/eviction. Moratorium is only a band aid.",True,353
"@JacktheFate Furthermore, Biden not giving a shit might seem funny when its something inconsequential like ignoring BoJo, but it isnt funny but when its unemployment or eviction moratorium or anything else that actually affects Americans",False,354
"@TheLeoTerrell What COVID didn't destroy, these lying communist traitors will try to. Eviction Moratorium, mask mandates, passports. Passports are simply another way to try &amp; destroy more small businesses. It has NOTHING to do w/caring about we Americans, or the border would be CLOSED!!",True,355
"The Supreme Court on Thursday blocked Joe Bidens eviction moratorium, allowing property owners to begin the process of evicting millions of Americans who are behind on rent because of the COVID-19 pandemic. The three liberal judges dissented.",True,356
The bombing in Afghanistan today is going to be covered as more of a tragedy than SCOTUS ending the eviction moratorium but ending the eviction moratorium will probably kill more Americans.,True,357
"@PplPolicyProj @imillhiser @voxdotcom Listen here Jack, Americans don't want an eviction moratorium. They want an administration that understands and empathizes with their problems.",True,358
"@sodajerk @wisergal @cspan @PressSec Leaving Americans behind enemy lines is a start
Allowing the CDC to interfere with eviction moratorium, second

I'd say the fact this administration is a trainwreck",True,359
@patch103 @PressSec @POTUS @GOPLeader Im not sure thats what happened. Wasnt it just a month ago your President was begging someone to extend the eviction moratorium?  You president loves you and truly wants whats best for you and most Americans cant see that.,False,360
"@MajorWiseAss @JedDoubleO @CeCe374774461 @Tim_Tweeted And, because of the eviction moratorium, my husband COULDN'T evict him for not paying rent. So, yeah, lots of unscrupulous Americans out there.

Had this guy lost his job, I'd have some sympathy.",True,361
"QUESTION:
Should Congress extend the eviction moratorium?
If not millions of Americans are at risk of eviction. 
How would that affect the economy?
What are some other solutions?
What about the Landlords and their financial hardships?",True,362
"@matthewdmarsden Israel requires 2 jabs a month....Fauci one ups that recommendation by stating all Americans need an IV port to receive vaccine infusions.

Biden tries to extend eviction moratorium
 a 3rd time. 

Kamala let's a derogatory comment slip about Biden...chumming the water....",True,363
"Im very disappointed in the partisan #SCOTUS decision to end the CDCs eviction moratorium.

We have 150,000+ Covid cases daily. This isnt the time to ignore public health recommendations and allow millions of Americans to be kicked out of their homes.",True,364
"So I pointed out that by cancelling the eviction moratorium, SCOTUS is callously abandoning Americans on the street during a pandemic, where they are more likely to become sick or even die, and I get locked out for half a day. 

Nice mods you have there, Twitter.",True,365
"@kiddwikked @notjessesmith @ComfortablySmug @benshapiro Applying an eviction moratorium the SCOTUS has already forbidden?

Abandoning Americans in Afghanistan?

Shall I go on?",True,366
"@SawyerHackett @DrJasonJohnson Hey Joe Biden, I love you man, I voted for you but you need to rethink your stand on the eviction moratorium. Everything you have done to save us from the tyranny of Donald Trump and the pandemic is going mean nothing if you let nine million Americans become homeless",True,367
"@RepDavidTrone @AFLCIO Why did you lie about this in your email? Last week, Republicans in Congress blocked the extension of the eviction moratorium, which kept Americans from losing their homes during this pandemic.",True,368
"@OwenJones84 'Taxing the rich' needs no more publicity. Literally almost 65% of Americans, including Repubs, support taxing the rich. All that's needed is action. She bottled $15/hr, she no longer push for M4ALL but now say access to Medicare, and she choked in eviction moratorium. Ridiculous",True,369
"Republicans Bizarro World: Fox News reports Joe Bidens eviction moratorium was struck down by SCOTUS. For the 2nd time! The reason is Senate Republicans wont pass an eviction moratorium into law! Meanwhile, Bidens trying to prevent Americans from being tossed into the street!",True,370
"@BillKristol @ninaturner Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",True,371
"@choleman69 @lpackard @laurenboebert Anti Americans? You mean the democrats who are openly breaking the law by the cdc extention of the eviction moratorium after the Supreme Court ruled. 

Also republicans don't fear audits of our elections we welcome them.",True,372
"@WalshFreedom How on earth can you possibly compare these two things?
The wall was a physical manifestation of the insecurities of a madman playing on the xenophobic fears of his base.
The eviction moratorium is intended to help Americans avoid becoming HOMELESS during a surging pandemic.",True,373
So Biden is blatantly pushing something he knows violates the US Constitution (the CDC eviction moratorium) and the GOP is mostly silent because they think Americans like the move. Very pathetic.,True,374
"Adam Schiff
@RepCori knows the stakes. And shes not backing down.

Neither should we.

Millions of Americans are in imminent danger of being evicted from their homes.

We cannot sit idly by. 

We must extend the eviction moratorium.",True,375
@dylan_vex @peterdaou The eviction moratorium is being upheld and extended. Read the news. Biden passed a stimulus. Not sure what planet you live on. And now 70% of Americans have at least one shot of the vaccination. You people are mentally the same as MAGA,True,376
Imagine simping for establishment/moderate democrats even now after they took money in exchange for letting the eviction moratorium expire with the intent of harming millions of Americans,True,377
@SenTedCruz Thank you for objecting to #Biden's Nominations. NOW-#ImpeachBiden-Failure to uphold law&amp;Americas Safety #BidenBorderCrisis. Obstruction of Justice/OverReach/Acting against known Supreme Court Order on Eviction Moratorium. He Broke his Oath to Americans!#Constitution,True,378
"@IndLeftNews @JordanChariton @JustinInBmore @JoshthePagan @JennElizabethJ @StatusCoup @ogbonna_collin @B43Franco Just imagine if Trump lost 13 service members after a botched troop withdrawal. And in the same week had the Supreme Court overrule an eviction moratorium while 100,000+ Americans are in the hospital with Covid.",True,379
"@SrirachaVodka That's because the PRO Act campaign is focused on phone banking people to phone bank people. 62% of Americans support $15. If she'd put out a call for demonstrations &amp; built pressure, it would've worked. Cori Bush won the eviction moratorium extension with limited pressure",False,380
"@dollymad1812 @fordm @nycsouthpaw Literally fuckall. Biden could legalize weed overnight which most Americans want. Nope! They can try to end the filibuster. Nope! They can try to forgive student debt, or even just SOME of it. Nope! They can legislate an eviction moratorium. Nope! Govt does not serve the people.",True,381
"Pelosi says Supreme Court 'immorally ripped away' relief from Americans in its 'arbitrary and cruel' decision to end eviction moratorium:pelowsi, how stupid can you actually get? You just let in over 2 million ""Illegals"" into our Country and how many $billions are you spending?",True,382
@mango4242 @McCormackJohn He flagrantly violates the Constitution with his illegal eviction moratorium and new vaccine mandate pursuant to labor law. LOL!! He abandoned Americans in Afghanistan and his administration lies about it daily.,True,383
"The SCOTUS vacates the stay of enforcement on the eviction moratorium for thousands of Americans during a PANDEMIC. 
Yeah, the Taliban.",True,384
"The House and Senate need to get their butts in gear and pass

 Eviction Moratorium Extension
 $2,000 monthly survival checks

The pandemic is raging, $3.5 million Americans now face eviction on top of PUA ending.
#MonthlySurvivalChecksASAP 
#extendthemoratorium",True,385
"@newsbusters Most Americans don't care about Afghanistan.

Distraction from Eviction Moratorium, Food Stamps increasing 30% permanently, Cuomo, Increasing Violent Crime, life expectancy down etc.

Women raped, people beheaded in Afghanistan?

Women raped, people murdered here in the U.S..",True,386
"The Trump=elected United States Supreme Court has blocked President Joe Biden's extension of an eviction moratorium that will leave millions of Americans vulnerable to losing their homes. Republicans are heartless dogs by demanding eviction of the poor, small children and seniors",True,387
"Joe Biden wrecked the economy, put the lives of thousands of Americans in Afghanistan in danger, allowed thousands of illegal immigrants cross the southern border, and broke the law with the eviction moratorium. He is not #MyPresident, but an inept fool.",True,388
Can you imagine how fast theyd try to impeach if Trump illegally extended the eviction moratorium? Or FORCED people to get vaccinated? Or abandoned AMERICANS to terrorist control? Or lost thousands of illegal migrant CHILDREN? Or tried to ale 9/11 a CELEBRATION  for F sake!!!,True,389
"@NYCMayor Um. SCOTUS merely tossed it back to the Legislative Branch to make a law if they way to extend eviction moratorium. The ruling just says that CDC doesn't have the power to seize private property from Americans.

Congress can write and pass a law if they so choose.",True,390
"@ToddKolod @wyethwire Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",True,391
"@JoJoFromJerz @WalshFreedom I totally agree with JoJo on this. You cannot compare TFGs insane wall with Biden eviction moratorium - appples &amp; oranges. The wall was built out of hate and fear,  Biden is trying to help Americans during a world-wide pandemic.",True,392
The Supreme Court's conservative majority's decision to strike down the eviction moratorium will mean Americans are cast out of their homes amid a deadly pandemic unless there is action to prevent it. We have to do more at every level of government to help those facing eviction.,True,393
Pelosi says Supreme Court 'immorally ripped away' relief from Americans in its 'arbitrary and cruel' decision to end eviction moratorium. Plenty of problems for people that don't need them now,False,394
"The 3 folks that TFG put on the US Supreme Court canceled President Bidens eviction moratoriumpotentially putting thousands of Americans on the street during a pandemic. 

Those justices probably think theyre Christians. They are not.",True,395
"So @SpeakerPelosi - now that SCOTUS has stopped the CDC eviction moratorium from protecting people during the pandemic, will you and your colleagues act to protect Americans from losing housing?",True,396
"Where is @SpeakerPelosi when millions still unemployed, 600,000 Americans already homeless, over 600,000 are dead from the plague that is raging on while @potus @JoeBiden won't extend eviction moratorium or cancel student or pass single payer.

They're eating ice cream at home.",True,397
"@thebradfordfile It's not a big it's a feature,to hey are trying to hurt everyday Americans by burning down America Look at their actions illegal eviction moratorium, keystone pipeline shut down.  Small businesses shut down by states and cities. Money given tosmall business like China shell comp",True,398
"@TableJimmys Looks alot like the CDC eviction moratorium....all bark and no bite.

They won't be able to hold this up, but his rehtoric is harmful....

Like Americans need more to fight each other over",True,399
"@WhiteHouse Biden Blunders YTD

Inflation, Delta mismanagement, COVID for kids, Drone attack on kids, Abandoned Americans in Afghanistan, Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T in Reconciliation, Eviction Moratorium, Vaccine Mandates).",True,400
"@samstein @maggieNYT Isn't that pretty much the Trump tax inquiry strategy.....only the eviction moratorium benefits real Americans, not an orange narcissist.",True,401
"@HouseGOP Biden Blunders - 6 Month Update

Inflation, Delta mismanagement, COVID for kids, Abandoning Americans in Afghanistan, Arming the Taliban, S. Border crisis, Breaking job growth, Abuse of power (Many Exec Orders, $3.5T through Reconciliation, Eviction Moratorium)...what did I miss",True,402
"@POTUS Youre about to have MILLIONS OF AMERICANS on the streets, literally, because you couldnt get the eviction moratorium extended but Trump did",True,403
"@RepAOC No eviction moratorium, no unemployment aid, no good paying jobs to be found, and now we have this, The government is setting hard-hit Americans up for disaster by forcing them to pay back unemployment benefits.
Bunch of clowns are managing this country and destroying it.",False,404
"@JoeBiden @ewarren 
Hows that fight going to help Americans?
Eviction moratorium, Ended 
PUA over Sept 4.
Seems to me, You all are hanging 
Americans &amp; the USA out to dry.
At least you Dems are consistent
Orange man Bad? Please.
Never on 45's watch",True,405
"@CurtisHouck Even the Americans you left behind in Afghanistan,the landlords who have had to file bankruptcy because your no eviction moratorium, allowing ppl to remain unemployed,Joe? If I remember, YOU said there wasnt enough time to make a safe vax and YOU wouldnt get it. Hypocrite!",True,406
"On Tuesday, the CDC issued a new eviction moratorium. It is supposed to provide additional time for renters and landlords to get relief provided by the federal government. However, nothing comes without a price. And this time, the price is too heavy for Americans to pay. 1/",True,407
"@semo_mama @Ag13Sovereign @JackPosobiec Biden won't care if it can be done legally, he'll just do it anyway. He's already ruined the real estate market here with the Eviction Moratorium that wasn't legal, so why not bail out the RE Market in China. Biden likes to help foreigners before Americans, so it makes sense.",True,408
"Articles of Impeachment, Dereliction of Duty:
1)Border-Cartels, Drugs, Criminals, Terrorists invading
2)Defying Supreme Ct. on Eviction Moratorium
3)Afghan-Withdrawing troops, closing Air Base Before
    withdrawal of Americans &amp; others. Direct cause of 
    death of 13 Americans",True,409
"@Sherri_1960 @POTUS Neither bill has a chance of passing now, democrats killed them both, and no president has the power to issue stimulus via executive order, not Joey or any of them. Plus Joey already said Americans, dont need stimulus, unemployment, or eviction moratorium",True,410
"@nycpa This is great news. Why are none of you talking about unemployment ending this weekend, and extending that, as well? Behind the eviction moratorium that is the largest crisis barreling towards New Yorkers/Americans.",True,411
"Congress: 
PLEASE Extend
Eviction Moratorium for tens of millions of struggling Americans.
With everything going on right now..You can not put people out on the streets. Its straight up wrong. DO SOMETHING.

@TheDemocrats
@POTUS
@SpeakerPelosi
@SenSchumer
@SenSanders
@JeffBezos",True,412
"Supreme Court ruled against Bidens eviction moratorium the three liberal judges didnt once again proving that republicans dont give a shit about the poor. Theyre giddy at the notion of kicking millions of Americans out of their homes. (No, I dont care about landlords)",True,413
@MisterRahool @JackPosobiec Biden Impeachment Articles: Dereliction of Duty: 1) Failure to enforce our existing Immigration Laws; 2) Defying our Supreme Ct. by illegally extending the Eviction Moratorium after S.Ct said only Congress could do that. 3)Leaving Americans behind &amp; letting Taliban take weapons,True,414
This IS a sign of a failing administration when knowingly unlawful actions ARE taken for political advantageas with the eviction moratorium. Biden told Americans he didnt believe in mandatory vaccinations. Dictator Biden then Harris must be removed from office to save America!,True,415
@Breaking911 Eviction moratorium must be polling well for the Dems. Anything to divide Americans.,True,416
Americans panic about the state actor 'Marcy' celebrates Biden eviction moratorium.,True,417
@axios We're all feeling the inflation. Our low income population will soon deal with homelessness when the eviction moratorium is lifted and rents shoot through the ceiling from demand.  Dem economic policy has never been good for Americans...always great for special interests &amp; corps.,False,418
@Tony19542 @SLBCTexas She may want to use a little more caution and common American sense. @CDCDirector - The eviction moratorium is and will continue to cause Americans major hardship because of the way it was implemented and handled by the CDC,True,419
@krokuskris @Jocheved4 @ilSharko To extend the eviction moratorium aka actually helping Americans in need,True,420
"It is beyond disgusting that Democrats have complete control and are letting the unemployment benefits expire just like they did the eviction moratorium.

Get it together you frauds. 

Millions of Americans are going to be STARVING AND HOMELESS",True,421
"@JillPfefferle One day I hope the liberals will take enough time away from their obsession with Trump, who's no longer president, to start tweeting about the Democrats who refuse to give Americans a $15 wage and wouldn't come back from their vacation to pass an eviction moratorium.",True,422
"@TeaPainUSA @hutch1410 The ""lead story on every media outlet"" should be how 7.5 million Americans are about to lose their Fed UI

And that tomorrow at 9 AM the CDC eviction moratorium extension is being challenged in court

Which could throw millions out of their homes if over-turned

But it is ignored",True,423
".@RepMaxineWaters this is the 5th time that COVID-19 relief $$$ has NOT reached Black Americans. The 4 instances are,

1. PPP loan money.
2. COVID-19 testing money.
3. COVID-19 vaccine leave money.
4. Enhanced unemployment money
5. Eviction moratorium money.

Why?!",False,424
"@PolitiBunny 80% of Americans couldn't articulate off the top of their head what BlackRock does, and a huge percent will be sending them rent checks for the rest of their lives when BlackRock buys up all the distressed real estate caused by the eviction moratorium. Kinda sad.",True,425
"@Condemned89 @disclosetv 1. This is for the eviction moratorium, not unemployment. These people more than likely had jobs but they couldnt pay the rent they owed due to the rising cost of living 

2. Its not like a patriot or Christian to laugh at the suffering of other Americans, other humans",True,426
"consider that not risking 1-4 days of lost income right as the eviction moratorium is shredded may not be a ""dumb people ignoring science"" choice so much as evidence of the severe economic duress being put on Americans by Biden's insistence on returning to normal for tHe eCoNoMy",True,427
"London:Under Trump, 400,000 Americans died COVID-19. But Biden fulfilled his pledge that nothing will fundamentally change,+another 350,000 people are dead . Fed unemployment benefits cut, eviction moratorium ended+Dem Partys own senators blocking infrastructure+soc programs",True,428
"The fact that SCOTUS overturned the eviction moratorium is both terrifying and apalling. Pack the courts now. Abortion is next.

Millions of Americans will be thrown on the street because of SCOTUSs complete disregard for compassion during a raging pandemic.",True,429
@thehill @RashidaTlaib The price of NOT extending the eviction moratorium would be a lot of homeless Americans. Perhaps if we had safety nets like every other civilized nation we wouldn't be in the shit basket.,True,430
"@GOPLeader Hey, Kev. Joe Biden just illegally extended the eviction moratorium. How about paying attention to the freedom of Americans which is being eroded right before our eyes?",True,431
Representative Cori Bush organized a sit-in on the steps of the U.S. Capitol over the weekend to demand that the Biden administration extend the eviction moratorium protecting hundreds of thousands of Americans from losing their housing.,True,432
@POTUS Cant belive all you old white privlaged men and women would push millions of Americans of a fiscal cliff extend eviction moratorium and unemployment. You guys are america we just work here fucking gross. The best we had to offer was 2 pld racist.,True,433
"@rustyrockets Bernie Sanders has focused on lower income working class people for 50 years. And @CoriBush just camped outside the capitol building to push for the eviction moratorium to be extended. And so on... So I'm not sure who you mean by ""the left"" not caring about ordinary Americans.",True,434
