Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
237,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@AndersenMathiew @goodblackdude Inflation crisis for massive pork spending, gas crisis with a puppet destroying energy independence and importing foreign oil again, border crisis, unconstitutional legislation due to eviction moratorium, chaos and letting americans die in Afghanistan, people dont wanna work etc",Mostly Agree,Agree
238,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The US Supreme Court has ended the Eviction Moratorium. Evictions will commence quickly. Many Americans hurt. Red market tomorrow? 

What will JPow say at 10am?Could it trigger the MOASS and be like the speech scene in The Big Short?

$AMC #AMC #AMCSqueeze",Agree,Agree
239,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@CoriBush slept outside the Capitol for the past 5 days protesting for an extension to the eviction moratorium. Today the WH announced that it would be extending the moratorium, which will keep countless Americans in their homes. She did that for us. #EvictionMoratorium",Agree,Agree
240,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The end of the Eviction Moratorium affects a lot more Americans. This blocked landlords from evicting renters who arent current. This program helps renters but hurts landlords. New York extended the moratorium in its state, but the Supreme Court blocked a national extension.",Agree,Agree
241,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Its snowing in the Tanana Valley!! I want to take this moment to remind you that the eviction moratorium hasnt been extended (@POTUS @repdonyoung @lisamurkowski @SenDanSullivan) and so Americans will be out in the freezing cold - wtf is up with that??,NO MAJORITY,Agree
242,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Think Americans are pissed off about Afghanistan?

Wait until China moves on Taiwan just as hyperinflation hits everyone and the illegal Eviction Moratorium runs into an economic brick wall.",Agree,Agree
243,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Biden extended the US' eviction moratorium for 2 months. If the moratorium expires, 7 million households face eviction. 29.9% of Americans are close to or in poverty.

This is a formula for mass unrest &amp; not a problem the richest nation on earth should be facing. #EvictionCrisis",Agree,Agree
244,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@HowlinFantods @ThePlumLineGS I know 30 million Americans that will probably never vote democrat again extend unemployment and eviction moratorium this is a disgusting game of chicken.,NO MAJORITY,Agree
245,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@GOPLeader McCarthy represents the extremely wealthy greedy landlords (Kushner, etc) and does not care about struggling Americans. And he  proves it by being against the eviction moratorium.",Mostly Disagree,Disagree
246,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@jen_rice_ And now the eviction moratorium has been overturned by the hyper-partisan #SCOTUS, jeopardizing housing for millions of Americans.",Mostly Agree,Agree
247,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Potts9852 @JoeTalkShow Joe Biden wrecked the economy, put the lives of thousands of Americans in Afghanistan in danger, allowed thousands of illegal immigrants cross the southern border, and broke the law with the eviction moratorium. He's an inept fool and the world knows.",Agree,Agree
248,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","all Americans who survive and remember those who we lost. I am praying for the eviction moratorium can be extended because I have friends and relatives who live in another state who are stressed out and hoping not to be evicted themselves.

Please Representative Waters help us.",Agree,Agree
249,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The rightwing Supreme Court rejected President Biden's eviction moratorium, threatening to put hundreds of thousands of Americans on the street. 

This is why elections matter. We can't afford another president who will stack the courts with far-right judges.",Mostly Agree,Agree
250,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TaylorTKaplan @FoxNews It's been 9months, I can't name anything he's done to benefit the American people. Ooo he extended the eviction moratorium, which wasn't his place to do anyways, it also f*cked property owners. He hasn't done anything but cause chaos &amp; put Americans to the back of the line.",NO MAJORITY,Agree
251,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","I have a partial solution to the eviction moratorium. #BigPharma should be on the hook &amp; forced to reimburse Americans behind on their rent or mortgages, w/ all profits from their #ClotShot. They need to take 1 for the team on this. Because after all, we're all in this together!",NO MAJORITY,Agree
252,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS @VP @SenateDems interesting you find billions to help afghan refugees (who rightfully need help) but cut off unemployment benefits, havent delivered on student loan forgiveness, allowed eviction moratorium to expire. What a kick to suffering Americans during a pandemic.",Mostly Agree,Agree
253,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RealTimers @benshapiro also whines about @POTUS extending the EVICTION MORATORIUM trying to call that ""authoritarian""... BEN, KEEPING AMERICANS FROM HOMELESSNESS DURING A PANDEMIC IS NOT AUTHORITARIAN - IT'S HUMANITARIAN.",Agree,Agree
254,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@PrimaryALLRINO First time in history has a presidential Administration made criminals out of Americans. The unconstitutional eviction moratorium penalizes and in some cases can incarcerate property owners who refuse to comply.,Mostly Agree,Agree
255,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Why aren't Republicans all over this eviction moratorium? The CDC has assumed the power to write legislation and has removed property rights from millions of Americans at once. Where are the originalits and the federalist? Where is Ted Cruz when he's needed the most.,Mostly Agree,Agree
256,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Extreme right-wing Supreme Court justices overturned President @joebiden's eviction moratorium, putting Americans at risk of losing their homes in a pandemic.",Agree,Agree
257,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@leadlagreport With the eviction moratorium on its way out, Americans will have to make a choice, move into the refrigerator box by the dumpster, or get a job.",Agree,Agree
258,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@PoliticsInsider The ""eviction moratorium"" both exposed thousands of Americans who rent homes &amp; apts to financial disaster, but was an attack on contract law, a cornerstone of economic independence &amp; freedom. Govt has no power to break contracts, esp. to favor one party over the other.",Mostly Disagree,Disagree
259,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Cyberskout99 @toddjersey Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",NO MAJORITY,Agree
260,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@redsteeze No votes on the eviction moratorium until all Americans are home.,Mostly Agree,Agree
261,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@POTUS What are you going to do about the millions of Americans who will soon be sleeping on the streets in a pandemic with their pets and children because you won't extend the eviction moratorium?,Agree,Agree
262,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","trump lied for a year about pandemic, still in it. Now eviction moratorium over thanks    2 Supreme Court now you're going 2 have all these homeless people on the streets thanks 2 trump's year of lies.Americans not responsible 4 that, suffering cont.
Disgraceful! 6oo,ooo+ dead",NO MAJORITY,Agree
263,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@ZaleskiLuke @KellyannePolls @seanspicer @GOP Me !! So glad we have a real dictator in office now- eviction moratorium- mandatory vaccines- and leaving Americans behind while allowing unvetted terrorists to come to America!   Yay comrade Biden- thank you for supporting g Russian oil and chinas Afghanistan take over,Mostly Agree,Agree
264,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Disregard the fact that he wasnt black, police felt the need to execute a homeless man, days after an eviction moratorium threatens to displace millions of Americans into homelessness. 

This is the beginning of whats to come.",Mostly Agree,Agree
265,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Efilliat @jaysbookman Look at the eviction moratorium, massive overreach into Americans lives by the cdc. Democrats dont care! They just want to help their voters at the expense of others. No way should the cdc ever have the power to come between a contract between two Americans without due process.",NO MAJORITY,Agree
266,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",The government is continually enabling the Americans to not take any accountability with the eviction moratorium. Do I want to see people evicted? Of course not. But accrual of rental debt is not going to help stabilize their finances.,Mostly Agree,Agree
267,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",60 days more of debt that millions of Americans are going to be in. Eviction moratorium is a band aid on a gaping wound if there is no more help coming. Do they think that in the middle of a growing pandemic people will make up almost 2 years of rent? Delusional capitalist swine.,Agree,Agree
268,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@NotAVaxxLabRat @DrewHolden360 Your guy had authoritarian views and tried his hardest to have some of those things come to fruition

If you think its authoritarian to try and keep Americans in their homes through a NEW eviction moratorium, Id love to hear what your solution to the issue is

Please. Do tell.",Mostly Agree,Agree
269,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@POTUS Lmao 

Remember he said this about the Afghanis when he scolds Americans for being homeless because he lifted the eviction moratorium 

Apparently living on air and vibes without like, food or boots or pay is expected of all subjects of empire, at home and in our narcocolonies",Mostly Agree,Agree
270,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@conspiracyb0t Americans have been too spoiled. As long as The Great Welfare Society is maintained, nobody wakes up. Why do you think they keep extending unemployment and the eviction moratorium? Universal income will keep everyone in the dark, and stupid, forever.",Agree,Agree
271,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","He is NOT the peacemaker he likes 2 portray himself as! Quit lionizing his DANGEROUS ACTIONS, WHICH ARE KILLING AMERICANS! His lack of knowledge &amp; leadership r DIRECTLY LEADING TO ILLNESS, DESPAIR &amp; DEATH! WE NEED TO MARCH HIM OUT OF TOWN! HE ALLOWED Eviction Moratorium 2 EXPIRE!",Mostly Agree,Agree
272,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@sahouraxo That democratic controlled Congress is vile. They don't lift a finger to help Americans like extending eviction moratorium, $15 minimum wage or Medicare 4 All but they immediately vote to throw away a billion $$$ to a foreign country.",Mostly Agree,Agree
273,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","My Congressional Rep and conman Doug Lamborn is trying to end the eviction moratorium and put millions on the street early. 

Why do you want to put Americans on the streets @RepDLamborn",Mostly Agree,Agree
274,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@LaurieF40431180 @washingtonpost Trump enacted the eviction moratorium and gave Americans more in stimulus. The fact that Dems can't even mach trump is truely pathetic!,Agree,Agree
275,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@laurenboebert @JoeBiden already has 3 Articles of Impeachment. 1) Not providing for the Health &amp; Safety of Americans, by letting Covid positive Illegals into the Country. 2) Breaking the Law on extending the Eviction Moratorium. 3) Breaking Immigration Laws. IMPEACH @JoeBiden",Mostly Agree,Agree
276,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JamaalBowmanNY democrats abandoned 8.8 million working class Americans by throwing them off of unemployment benefits during a surging pandemic with no national eviction moratorium in place 
Happy Labor Day",NO MAJORITY,Agree
277,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",#GOP still doesnt get it. Most Americans dont. They think lawsuits on #OSHA #mandate will matter. Biden has ignored federal court orders on immigration and Supreme Court order on eviction moratorium. Theyre dishonorable and playing a different game than you are. @benshapiro,Mostly Agree,Agree
278,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@CNN Alll this anger brought on by the current administration.  Constantly flip flopping and lying to the public.  Just like CNN and it's fake interview with a fake mom about eviction moratorium.   Americans are losing their minds with all this fictional characterization.,Mostly Agree,Agree
279,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",I would say wtf to the Democrats over the expiration of the eviction moratorium if it werent so shamefully predictable. People in power are just so far removed from everyday Americans its bonkers.,NO MAJORITY,Agree
280,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@motherTuckerbr1 @seanmdav @IngrahamAngle You know the eviction moratorium is over, right? You dont have to let Trump live in your head rent free anymore. Stick to the matter at hand: Biden is a disaster and most Americans have figured it out.",Agree,Agree
281,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@breaux_amber @lizywasiutaward @MattWalshBlog  A global pandemic that saw American's home bound for over a year. The reason there's an eviction moratorium; stimulus checks, unemployment benefit extensions, the child care tax credit lol.. All these programs designed to support out of work Americans.. hello?",Agree,Agree
282,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@TheDetailConsp1 @Skrrt__Vonnegut @JeremyWard33 For polling purposes Afghanistan withdrawalwhich was negotiated by Trumpoccurred simultaneously with the end of the eviction moratorium and unemployment plus-up. But the latter had a much bigger impact bc Americans prioritize domestic issues.,Agree,Agree
283,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Strange how @Scotus lifting the eviction moratorium is significantly more consequential than the Afghan withdrawal to regular Americans,  yet its the latter than dominated mainstream media coverage.",Mostly Agree,Agree
284,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Scary days ahead with unemployment benefits ending for 12 million Americans, eviction moratorium ending, and the Texas abortion law.",Agree,Agree
285,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Covering the end of the eviction moratorium as a political L for Biden as opposed to for the millions of Americans at risk of losing their homes is lazy and gross,Mostly Agree,Agree
286,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@MsJR88 Democrats thought they were clever trying to force Americans back to work by letting the eviction moratorium lapse, hoping GOP would be blamed. A deliberate scheme that is now back-firing and will probably create thousands of homeless people.",NO MAJORITY,Agree
287,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JStein_WaPo Really shows the awful state of the underlying economy. 50% of Americans couldnt afford an unexpected $500 bill BEFORE the pandemic. Now the eviction moratorium is done, extended unemployment benefits are done, and no stimulus check on the horizon. Things will end horribly soon",Agree,Agree
288,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Millions of Americans are about to lose their unemployment benefits and the eviction moratorium is lifting, all during periods of political unrest and national humiliation abroad. What could go wrong?",Mostly Agree,Agree
289,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@cnnbrk PRES BIDEN PLEASE EXTEND THE EVICTION MORATORIUM AS COVID VARIANTS ARE ON THE RISE !!!!!  YOU WILL SEE NATION WIDE HOMELESSNESS IF WE AMERICANS ARE NOT PROTECTED PLEASE I EMPLORE YOU TO HELP NOW AS IN NEW YORK IT ENDS AUG 31,2021 THANK YOU SO MUCH DEBBIE PIGNOTTI",Agree,Agree
290,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@StonedPhillyGuy Right? How is this ""eviction moratorium"" a win? There will still be 10 percent of Americans vulnerable. Plus, how long is it going to take for the guidance to come out? People are going to be evicted in the mean time.",Mostly Agree,Agree
291,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The Biden White House faces mounting criticism from progressives within the Democratic Party over its failure to find a way to extend the home eviction moratorium that expired on July 31, with more than 8 million Americans behind on rent or mortgage payments. Do you blame Biden?",Agree,Agree
292,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","JUST IN: the Supreme Court just blocked President  Bidens eviction moratorium, allowing property owners to begin the process of evicting millions of Americans who are behind on rent.",Mostly Agree,Agree
293,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","You know what would have been better than an eviction moratorium?

Monthly checks cut directly to Americans to pay for rent and bills.

Just saying, a UBI probably would have stood up better under scrutiny than the moratorium.",Mostly Agree,Agree
294,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",BIDENS illegal eviction moratorium should scare the hell out of all Americans. Here is a president who admits his directive wont stand constitutional muster and does it anyway. Whats next ? Gun control maybe.  Who needs borders right. Vaccine passports. Think about it.,Mostly Agree,Agree
295,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@FredDole @JoJoFromJerz An eviction moratorium is across the board.  It doesnt just apply to the poor. Anyone can not pay their rent, and a landlord cannot evict them.  How does the landlord pay THEIR BILLS, if they cant run their property business? Many landlords are middle class Americans like you.",Mostly Agree,Agree
296,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@MSNBC I would hope all Americans would want congress to impeach any President that does unlawful or unconstitutional things. Like reinstating the eviction moratorium.,Mostly Agree,Agree
297,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@RyanShead 1. You knew the Supreme Court would act as it did - having already heard the majoritys view when the question was last presented.

2. The eviction moratorium cannot last indefinitely. It is time for Americans to return to work with safeguards. Good paying jobs are available.",Agree,Agree
298,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",".@PunchbowlNews AM today:
- Biden has the worst week of his presidency
- Supreme Court strikes down eviction moratorium.
- 13 Americans dead in Kabul, and dozens of Afghans. What Thursdays bombings may mean for Biden.

@apalmerdc @JakeSherman &amp; me. Subscribe!",Agree,Agree
299,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@nycsouthpaw Theyre writing their dissent on the eviction moratorium and honestly probably dont care as much about migrants, who they view as necessary to protect in that paternal liberal way, and lack the fire they can bring to, say, anything affecting Americans.",Mostly Agree,Agree
300,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@TravisAllen02 @RepThomasMassie If the eviction moratorium was about helping Americans, it would cover mortgages as well

But the corrupt DC establishment wouldn't dare upset their Wallstreet &amp; Financial industry masters

In reality... the moratorium bankrupts landlords &amp; mortgagees default, Blackrock cleans up",Mostly Agree,Agree
301,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The U.S. is about to commit a mass act of violence by forcibly removing people from their homes. The Democrats knew this would happen but didnt act. The Supreme Court was always expected to block the eviction moratorium.

Americans are on their own. Protect your homes.",Mostly Agree,Agree
302,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden Haha Just like the eviction moratorium 

You need legislation passed
You need Manchin onboard
You need to abolish filibuster 
You let go ISIS-K &amp; al-Qaeda terrorists
You left behind Americans

2022 election will be painful
-few achievements but lots of Democrats pointing fingers",Agree,Agree
303,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@JoeBiden You know what might help some of those 100 million Americans? The eviction moratorium that you completely abandoned and didn't feel like fighting for them. 

Trump can issue order after order banning Muslims, but you can't use that power to help the people who voted for you...",Mostly Agree,Agree
304,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",The eviction moratorium is an illegal government power-grab that mostly hurts middle income Americans who rely on the additional rental income for their families.,Mostly Agree,Agree
305,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@livedeadphan @TerryOL74955786 @UnionLeader Eviction moratorium- illegal or not, it sure did help a lot of Americans out here in NH and the landlords had emergency relief options as well. Hardly a disaster.",Agree,Agree
306,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Bobtripp11 @OriginalScottD Border situation worse than ever
Vaccine &amp; mask mandates
Eviction moratorium
Revoking Federal permits without cause
AFG botched exit claimed as ""A real success!""
Americans still in AFG, media/Govt doesn't care
DNC Russia collusion lies
Congress uncontrolled spending

Good times!",Mostly Agree,Agree
307,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Americans in need of the eviction moratorium extension have one person to thank: @CoriBush 

The White House and Congressional leaders  said no. 

Then Rep. Bush said hold my beer as she protested outside the Capitol for days. Even sleeping there. 

Today the WH extended it. Wow.",Mostly Agree,Agree
308,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Not the US Supreme Court ending the eviction moratorium while the US government continues to send air strikes to Kabul and Americans fighting for their lives through wild hurricanes and the ongoing pandemic  its giving messy,Mostly Agree,Agree
309,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","""many lower-income Americans...were able to set aside money thanks to the governments multitrillion-dollar response to the pandemic, which included not only direct cash assistance but also increased food aid, forbearance on mortgages and student loans &amp; an eviction moratorium.""",Agree,Agree
310,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",A big win for lower income Americans. The new limited eviction moratorium would never have happened without the hard work by Queen @RepCori .,NO MAJORITY,Agree
311,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",If it wasnt for Cori Bush they wouldnt have extended eviction moratorium. Its thanks to Cori Bush who helped struggling Americans. This is what happens when you fight. Cori did this NOT Biden. This is what happens when you use your power to get something done. Thank you Cori!,Mostly Agree,Agree
312,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@Buick37135 @RichLowry Were Americans left in Afghanistan? Was the eviction moratorium ruled unconstitutional? Does the Constitution permit federal vaccine mandates? Yes, yes, no. Hence there is no lie.",Mostly Agree,Agree
313,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@MondaireJones @POTUS You did things Americans didn't want, nothing to be proud about. And the eviction moratorium extinction, was illegal. I would be careful about bragging about that.",Mostly Agree,Agree
314,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@aring001 @mmmmmbeeer @bigsby57 @CoriBush a tv costs $300. they probably had a tv before covid lol. this eviction moratorium is for people that slipped through the cracks. unemployment was not that easy to get, especially for the growing class of gig workers. most americans lived paycheck to paycheck before covid",Mostly Agree,Agree
315,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","W-all $ used in programs to help Americans during pandemic,shouldnt DEMs allocate resources to ensure theyre working?Eg eviction moratorium $-if states dont have resources to get $ to the people,its useless. Make sure $ is being used appropriately&amp;help to distribute it?",Mostly Agree,Agree
316,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@WhiteHouse Biden Blunders YTD

Broken promises, Inflation, Delta mismanagement, Drone attack on kids, Abandoned Americans in Afghanistan, Armed the Taliban, S. Border crisis, Breaking job growth, Abuse of power (61 Exec Orders, $3.5T in Reconciliation, Eviction Moratorium, Vaccine Mandates)",Mostly Agree,Agree
317,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","BREAKING: U.S. Supreme Court ends Biden's eviction moratorium.

So, now when Americans are homeless, they can turn to a refugee and see if they can stay in their old place.",Mostly Agree,Agree
318,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@lporiginalg I would say ""slow news day"" but I mean: unemployment benefits ended, eviction moratorium ending, SP500 down for 4th straight day, Americans in Afghanistan. Nope. This is what's news.",Mostly Agree,Agree
319,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",The lack of empathy &amp; compassion from americans relating to the hardships &amp; suffering of their fellow americans is utterly repulsive you can say the CDC can't extend the eviction moratorium  because they don't have the power but do you even care about those facing homelessness?,Mostly Agree,Agree
320,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Eviction moratorium ended for millions of Americans and no one is helping them. You can expect news soon about millions being evicted and foreclosed on. Then well have more fake outrage and promises to help them.,Mostly Agree,Agree
321,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@secretkuotoa Of course Canada is rooting for our demise!

Biden wrecked the economy, put the lives of 1000s of Americans in Afghanistan in danger, allowed 1000s of illegal immigrants cross the southern border, broke the law with the eviction moratorium. He is an inept fool.

#25thAmendment",Mostly Agree,Agree
